Name                                                               Type                   Forward_MACs     FPercent    Memory          MPercent    Params       PPercent    InShape          OutShape
/backbone/backbone.0/layers.1/blocks.1/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/bert/encoder/layer.1/attention/self/Mul                           Mul                    149,760          0.00%       599,040         0.00%       0            0.00%       1x12x195x64      1x12x195x64
/bert/encoder/layer.1/attention/self/Mul_1                         Mul                    149,760          0.00%       599,040         0.00%       0            0.00%       1x12x64x195      1x12x64x195
/bert/encoder/layer.1/attention/self/MatMul                        MatMul                 29,203,200       0.01%       1,825,200       0.00%       0            0.00%       1x12x195x64      1x12x195x195
/backbone/backbone.0/layers.0/blocks.0/Div                         Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/backbone/backbone.0/layers.0/blocks.0/Div_1                       Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/bert/encoder/layer.1/attention/self/Add                           Add                    456,300          0.00%       1,825,200       0.00%       0            0.00%       1x12x195x195     1x12x195x195
/backbone/backbone.0/layers.3/blocks.0/Sub_2                       Sub                    1                0.00%       8               0.00%       0            0.00%       0                1
/backbone/backbone.0/layers.3/blocks.1/Sub                         Sub                    1                0.00%       8               0.00%       0            0.00%       0                1
/bert/encoder/layer.1/attention/self/Softmax                       Softmax                16,426,800       0.00%       1,825,200       0.00%       0            0.00%       1x12x195x195     1x12x195x195
/backbone/backbone.0/layers.2/blocks.0/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/backbone/backbone.0/layers.2/blocks.1/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/backbone/backbone.0/layers.2/blocks.2/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/backbone/backbone.0/layers.2/blocks.3/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/backbone/backbone.0/layers.2/blocks.4/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/backbone/backbone.0/layers.2/blocks.5/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/bert/encoder/layer.1/attention/self/MatMul_1                      MatMul                 29,203,200       0.01%       599,040         0.00%       0            0.00%       1x12x195x195     1x12x195x64
/bert/encoder/layer.1/attention/self/Transpose_3                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x12x195x64      1x195x12x64
/bert/encoder/layer.1/attention/output/dense/MatMul                MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/Transpose_1                 Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1x29x7x48x7x96   1x29x48x7x7x96
/backbone/backbone.0/layers.3/blocks.0/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/backbone/backbone.0/layers.3/blocks.1/Transpose                   Transpose              0                0.00%       64              0.00%       0            0.00%       4x2              2x4
/bert/encoder/layer.1/attention/output/dense/Add                   Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.1/attention/output/Add                         Add                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.1/attention/output/LayerNorm/ReduceMean        ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/backbone/backbone.0/layers.0/blocks.0/attn/qkv/MatMul             MatMul                 1,885,814,784    0.36%       78,686,208      0.15%       27,648       0.02%       1392x49x96       1392x49x288
/bert/encoder/layer.1/attention/output/LayerNorm/Sub               Sub                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/attn/qkv/Add                Add                    19,643,904       0.00%       78,576,768      0.15%       288          0.00%       288              1392x49x288
/bert/encoder/layer.1/attention/output/LayerNorm/Pow               Pow                    4,792,320        0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/attn/Div                    Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/bert/encoder/layer.1/attention/output/LayerNorm/ReduceMean_1      ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/bert/encoder/layer.1/attention/output/LayerNorm/Add               Add                    195              0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/bert/encoder/layer.1/attention/output/LayerNorm/Sqrt              Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/bert/encoder/layer.1/attention/output/LayerNorm/Div               Div                    599,040          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.1/attention/output/LayerNorm/Mul               Mul                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/bert/encoder/layer.1/attention/output/LayerNorm/Add_1             Add                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/attn/Transpose              Transpose              0                0.00%       78,575,616      0.15%       0            0.00%       1392x49x3x3x32   3x1392x3x49x32
/bert/encoder/layer.1/intermediate/dense/MatMul                    MatMul                 460,062,720      0.09%       11,833,344      0.02%       2,359,296    1.37%       1x195x768        1x195x3072
/bert/encoder/layer.1/intermediate/dense/Add                       Add                    599,040          0.00%       2,408,448       0.00%       3,072        0.00%       3072             1x195x3072
/backbone/backbone.0/layers.0/blocks.0/attn/Mul                    Mul                    6,547,968        0.00%       26,191,872      0.05%       0            0.00%       1392x3x49x32     1392x3x49x32
/backbone/backbone.0/layers.0/blocks.0/attn/Transpose_1            Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1392x3x49x32     1392x3x32x49
/bert/encoder/layer.1/intermediate/intermediate_act_fn/Div         Div                    2,396,160        0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/backbone/backbone.0/layers.0/blocks.0/attn/MatMul                 MatMul                 320,850,432      0.06%       40,106,304      0.08%       0            0.00%       1392x3x49x32     1392x3x49x49
/bert/encoder/layer.1/intermediate/intermediate_act_fn/Erf         Erf                    0                0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/backbone/backbone.0/layers.0/blocks.0/attn/Add                    Add                    10,026,576       0.00%       40,135,116      0.08%       7,203        0.00%       1392x3x49x49     1392x3x49x49
/bert/encoder/layer.1/intermediate/intermediate_act_fn/Add         Add                    599,040          0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/backbone/backbone.0/layers.0/blocks.0/attn/softmax/Softmax        Softmax                360,956,736      0.07%       40,106,304      0.08%       0            0.00%       1392x3x49x49     1392x3x49x49
/bert/encoder/layer.1/intermediate/intermediate_act_fn/Mul         Mul                    599,040          0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/backbone/backbone.0/layers.0/blocks.0/attn/MatMul_1               MatMul                 320,850,432      0.06%       26,191,872      0.05%       0            0.00%       1392x3x49x49     1392x3x49x32
/bert/encoder/layer.1/intermediate/intermediate_act_fn/Mul_1       Mul                    599,040          0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/backbone/backbone.0/layers.0/blocks.0/attn/Transpose_2            Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1392x3x49x32     1392x49x3x32
/bert/encoder/layer.1/output/dense/MatMul                          MatMul                 460,062,720      0.09%       10,036,224      0.02%       2,359,296    1.37%       1x195x3072       1x195x768
/bert/encoder/layer.1/output/dense/Add                             Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/backbone/backbone.0/layers.0/blocks.0/attn/proj/MatMul            MatMul                 628,604,928      0.12%       26,228,736      0.05%       9,216        0.01%       1392x49x96       1392x49x96
/bert/encoder/layer.1/output/Add                                   Add                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/attn/proj/Add               Add                    6,547,968        0.00%       26,192,256      0.05%       96           0.00%       96               1392x49x96
/bert/encoder/layer.1/output/LayerNorm/ReduceMean                  ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/bert/encoder/layer.1/output/LayerNorm/Sub                         Sub                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.1/output/LayerNorm/Pow                         Pow                    4,792,320        0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/Transpose_2                 Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1x29x48x7x7x96   1x29x7x48x7x96
/bert/encoder/layer.1/output/LayerNorm/ReduceMean_1                ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/bert/encoder/layer.1/output/LayerNorm/Add                         Add                    195              0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/bert/encoder/layer.1/output/LayerNorm/Sqrt                        Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/bert/encoder/layer.1/output/LayerNorm/Div                         Div                    599,040          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.1/output/LayerNorm/Mul                         Mul                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/Add                         Add                    6,412,800        0.00%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.1/output/LayerNorm/Add_1                       Add                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/norm2/ReduceMean            ReduceMean             6,412,800        0.00%       267,200         0.00%       0            0.00%       1x66800x96       1x66800x1
/bert/encoder/layer.2/attention/self/query/MatMul                  MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/bert/encoder/layer.2/attention/self/key/MatMul                    MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/bert/encoder/layer.2/attention/self/value/MatMul                  MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.0/norm2/Sub                   Sub                    6,412,800        0.00%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/self/query/Add                     Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.2/attention/self/key/Add                       Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.2/attention/self/value/Add                     Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/backbone/backbone.0/layers.0/blocks.0/norm2/Pow                   Pow                    205,209,600      0.04%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/backbone/backbone.0/layers.0/blocks.0/norm2/ReduceMean_1          ReduceMean             6,412,800        0.00%       267,200         0.00%       0            0.00%       1x66800x96       1x66800x1
/bert/encoder/layer.2/attention/self/Transpose                     Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x195x12x64      1x12x195x64
/bert/encoder/layer.2/attention/self/Transpose_1                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x195x12x64      1x12x195x64
/bert/encoder/layer.2/attention/self/Transpose_2                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x195x12x64      1x12x64x195
/backbone/backbone.0/layers.0/blocks.0/norm2/Add                   Add                    66,800           0.00%       267,200         0.00%       0            0.00%       1x66800x1        1x66800x1
/backbone/backbone.0/layers.0/blocks.0/norm2/Sqrt                  Sqrt                   1,603,200        0.00%       267,200         0.00%       0            0.00%       1x66800x1        1x66800x1
/backbone/backbone.0/layers.0/blocks.0/norm2/Div                   Div                    25,651,200       0.00%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/backbone/backbone.0/layers.0/blocks.0/norm2/Mul                   Mul                    6,412,800        0.00%       25,651,584      0.05%       96           0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/self/Sqrt                          Sqrt                   24               0.00%       4               0.00%       0            0.00%       1                1
/backbone/backbone.0/layers.0/blocks.0/norm2/Add_1                 Add                    6,412,800        0.00%       25,651,584      0.05%       96           0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/self/Div                           Div                    4                0.00%       4               0.00%       0            0.00%       1                1
/backbone/backbone.0/layers.0/blocks.0/mlp/fc1/MatMul              MatMul                 2,462,515,200    0.47%       102,752,256     0.20%       36,864       0.02%       1x66800x96       1x66800x384
/backbone/backbone.0/layers.0/blocks.0/mlp/fc1/Add                 Add                    25,651,200       0.00%       102,606,336     0.19%       384          0.00%       384              1x66800x384
/bert/encoder/layer.2/attention/self/Sqrt_1                        Sqrt                   24               0.00%       4               0.00%       0            0.00%       1                1
/bert/encoder/layer.2/attention/self/Sqrt_2                        Sqrt                   24               0.00%       4               0.00%       0            0.00%       1                1
/backbone/backbone.0/layers.0/blocks.0/mlp/act/Div                 Div                    102,604,800      0.02%       102,604,800     0.19%       0            0.00%       1x66800x384      1x66800x384
/bert/encoder/layer.2/attention/self/Mul                           Mul                    149,760          0.00%       599,040         0.00%       0            0.00%       1x12x195x64      1x12x195x64
/bert/encoder/layer.2/attention/self/Mul_1                         Mul                    149,760          0.00%       599,040         0.00%       0            0.00%       1x12x64x195      1x12x64x195
/backbone/backbone.0/layers.0/blocks.0/mlp/act/Erf                 Erf                    0                0.00%       102,604,800     0.19%       0            0.00%       1x66800x384      1x66800x384
/bert/encoder/layer.2/attention/self/MatMul                        MatMul                 29,203,200       0.01%       1,825,200       0.00%       0            0.00%       1x12x195x64      1x12x195x195
/backbone/backbone.0/layers.0/blocks.0/mlp/act/Add                 Add                    25,651,200       0.00%       102,604,800     0.19%       0            0.00%       1x66800x384      1x66800x384
/bert/encoder/layer.2/attention/self/Add                           Add                    456,300          0.00%       1,825,200       0.00%       0            0.00%       1x12x195x195     1x12x195x195
/backbone/backbone.0/layers.0/blocks.0/mlp/act/Mul                 Mul                    25,651,200       0.00%       102,604,800     0.19%       0            0.00%       1x66800x384      1x66800x384
/bert/encoder/layer.2/attention/self/Softmax                       Softmax                16,426,800       0.00%       1,825,200       0.00%       0            0.00%       1x12x195x195     1x12x195x195
/backbone/backbone.0/layers.0/blocks.0/mlp/act/Mul_1               Mul                    25,651,200       0.00%       102,604,800     0.19%       0            0.00%       1x66800x384      1x66800x384
/bert/encoder/layer.2/attention/self/MatMul_1                      MatMul                 29,203,200       0.01%       599,040         0.00%       0            0.00%       1x12x195x195     1x12x195x64
/backbone/backbone.0/layers.0/blocks.0/mlp/fc2/MatMul              MatMul                 2,462,515,200    0.47%       25,798,656      0.05%       36,864       0.02%       1x66800x384      1x66800x96
/bert/encoder/layer.2/attention/self/Transpose_3                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x12x195x64      1x195x12x64
/backbone/backbone.0/layers.0/blocks.0/mlp/fc2/Add                 Add                    6,412,800        0.00%       25,651,584      0.05%       96           0.00%       96               1x66800x96
/backbone/backbone.0/layers.0/blocks.0/Add_1                       Add                    6,412,800        0.00%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/output/dense/MatMul                MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.1/norm1/ReduceMean            ReduceMean             6,412,800        0.00%       267,200         0.00%       0            0.00%       1x66800x96       1x66800x1
/bert/encoder/layer.2/attention/output/dense/Add                   Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/backbone/backbone.0/layers.0/blocks.1/norm1/Sub                   Sub                    6,412,800        0.00%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/output/Add                         Add                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.1/norm1/Pow                   Pow                    205,209,600      0.04%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/output/LayerNorm/ReduceMean        ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/backbone/backbone.0/layers.0/blocks.1/norm1/ReduceMean_1          ReduceMean             6,412,800        0.00%       267,200         0.00%       0            0.00%       1x66800x96       1x66800x1
/bert/encoder/layer.2/attention/output/LayerNorm/Sub               Sub                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.1/norm1/Add                   Add                    66,800           0.00%       267,200         0.00%       0            0.00%       1x66800x1        1x66800x1
/bert/encoder/layer.2/attention/output/LayerNorm/Pow               Pow                    4,792,320        0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.1/norm1/Sqrt                  Sqrt                   1,603,200        0.00%       267,200         0.00%       0            0.00%       1x66800x1        1x66800x1
/bert/encoder/layer.2/attention/output/LayerNorm/ReduceMean_1      ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/backbone/backbone.0/layers.0/blocks.1/norm1/Div                   Div                    25,651,200       0.00%       25,651,200      0.05%       0            0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/output/LayerNorm/Add               Add                    195              0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/backbone/backbone.0/layers.0/blocks.1/norm1/Mul                   Mul                    6,412,800        0.00%       25,651,584      0.05%       96           0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/output/LayerNorm/Sqrt              Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/backbone/backbone.0/layers.0/blocks.1/norm1/Add_1                 Add                    6,412,800        0.00%       25,651,584      0.05%       96           0.00%       1x66800x96       1x66800x96
/bert/encoder/layer.2/attention/output/LayerNorm/Div               Div                    599,040          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.2/attention/output/LayerNorm/Mul               Mul                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/bert/encoder/layer.2/attention/output/LayerNorm/Add_1             Add                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/bert/encoder/layer.2/intermediate/dense/MatMul                    MatMul                 460,062,720      0.09%       11,833,344      0.02%       2,359,296    1.37%       1x195x768        1x195x3072
/bert/encoder/layer.2/intermediate/dense/Add                       Add                    599,040          0.00%       2,408,448       0.00%       3,072        0.00%       3072             1x195x3072
/backbone/backbone.0/layers.0/blocks.1/Div_2                       Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/backbone/backbone.0/layers.0/blocks.1/Div_3                       Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/bert/encoder/layer.2/intermediate/intermediate_act_fn/Div         Div                    2,396,160        0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/bert/encoder/layer.2/intermediate/intermediate_act_fn/Erf         Erf                    0                0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/bert/encoder/layer.2/intermediate/intermediate_act_fn/Add         Add                    599,040          0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/bert/encoder/layer.2/intermediate/intermediate_act_fn/Mul         Mul                    599,040          0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/backbone/backbone.0/layers.0/blocks.1/Div                         Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/backbone/backbone.0/layers.0/blocks.1/Div_1                       Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/bert/encoder/layer.2/intermediate/intermediate_act_fn/Mul_1       Mul                    599,040          0.00%       2,396,160       0.00%       0            0.00%       1x195x3072       1x195x3072
/bert/encoder/layer.2/output/dense/MatMul                          MatMul                 460,062,720      0.09%       10,036,224      0.02%       2,359,296    1.37%       1x195x3072       1x195x768
/bert/encoder/layer.2/output/dense/Add                             Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.2/output/Add                                   Add                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.2/output/LayerNorm/ReduceMean                  ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/bert/encoder/layer.2/output/LayerNorm/Sub                         Sub                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.1/Transpose_1                 Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1x29x7x48x7x96   1x29x48x7x7x96
/bert/encoder/layer.2/output/LayerNorm/Pow                         Pow                    4,792,320        0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.2/output/LayerNorm/ReduceMean_1                ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/bert/encoder/layer.2/output/LayerNorm/Add                         Add                    195              0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/backbone/backbone.0/layers.0/blocks.1/attn/qkv/MatMul             MatMul                 1,885,814,784    0.36%       78,686,208      0.15%       27,648       0.02%       1392x49x96       1392x49x288
/bert/encoder/layer.2/output/LayerNorm/Sqrt                        Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/backbone/backbone.0/layers.0/blocks.1/attn/qkv/Add                Add                    19,643,904       0.00%       78,576,768      0.15%       288          0.00%       288              1392x49x288
/bert/encoder/layer.2/output/LayerNorm/Div                         Div                    599,040          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/backbone/backbone.0/layers.0/blocks.1/attn/Div                    Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/backbone/backbone.0/layers.0/blocks.1/attn/Div_1                  Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/bert/encoder/layer.2/output/LayerNorm/Mul                         Mul                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/bert/encoder/layer.2/output/LayerNorm/Add_1                       Add                    149,760          0.00%       602,112         0.00%       768          0.00%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/self/query/MatMul                  MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/self/key/MatMul                    MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/self/value/MatMul                  MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/self/query/Add                     Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.3/attention/self/key/Add                       Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.3/attention/self/value/Add                     Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/bert/encoder/layer.3/attention/self/Transpose                     Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x195x12x64      1x12x195x64
/bert/encoder/layer.3/attention/self/Transpose_1                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x195x12x64      1x12x195x64
/bert/encoder/layer.3/attention/self/Transpose_2                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x195x12x64      1x12x64x195
/backbone/backbone.0/layers.0/blocks.1/attn/Transpose              Transpose              0                0.00%       78,575,616      0.15%       0            0.00%       1392x49x3x3x32   3x1392x3x49x32
/backbone/backbone.0/layers.0/blocks.1/attn/Mul                    Mul                    6,547,968        0.00%       26,191,872      0.05%       0            0.00%       1392x3x49x32     1392x3x49x32
/backbone/backbone.0/layers.0/blocks.1/attn/Transpose_1            Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1392x3x49x32     1392x3x32x49
/backbone/backbone.0/layers.0/blocks.1/attn/MatMul                 MatMul                 320,850,432      0.06%       40,106,304      0.08%       0            0.00%       1392x3x49x32     1392x3x49x49
/bert/encoder/layer.3/attention/self/Sqrt                          Sqrt                   24               0.00%       4               0.00%       0            0.00%       1                1
/backbone/backbone.0/layers.0/blocks.1/attn/Add                    Add                    10,026,576       0.00%       40,135,116      0.08%       7,203        0.00%       1392x3x49x49     1392x3x49x49
/bert/encoder/layer.3/attention/self/Div                           Div                    4                0.00%       4               0.00%       0            0.00%       1                1
/backbone/backbone.0/layers.0/blocks.1/attn/Add_1                  Add                    10,026,576       0.00%       40,106,304      0.08%       0            0.00%       1x1392x3x49x49   1x1392x3x49x49
/bert/encoder/layer.3/attention/self/Sqrt_1                        Sqrt                   24               0.00%       4               0.00%       0            0.00%       1                1
/bert/encoder/layer.3/attention/self/Sqrt_2                        Sqrt                   24               0.00%       4               0.00%       0            0.00%       1                1
/bert/encoder/layer.3/attention/self/Mul                           Mul                    149,760          0.00%       599,040         0.00%       0            0.00%       1x12x195x64      1x12x195x64
/bert/encoder/layer.3/attention/self/Mul_1                         Mul                    149,760          0.00%       599,040         0.00%       0            0.00%       1x12x64x195      1x12x64x195
/backbone/backbone.0/layers.0/blocks.1/attn/softmax/Softmax        Softmax                360,956,736      0.07%       40,106,304      0.08%       0            0.00%       1392x3x49x49     1392x3x49x49
/bert/encoder/layer.3/attention/self/MatMul                        MatMul                 29,203,200       0.01%       1,825,200       0.00%       0            0.00%       1x12x195x64      1x12x195x195
/backbone/backbone.0/layers.0/blocks.1/attn/MatMul_1               MatMul                 320,850,432      0.06%       26,191,872      0.05%       0            0.00%       1392x3x49x49     1392x3x49x32
/bert/encoder/layer.3/attention/self/Add                           Add                    456,300          0.00%       1,825,200       0.00%       0            0.00%       1x12x195x195     1x12x195x195
/backbone/backbone.0/layers.0/blocks.1/attn/Transpose_2            Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1392x3x49x32     1392x49x3x32
/bert/encoder/layer.3/attention/self/Softmax                       Softmax                16,426,800       0.00%       1,825,200       0.00%       0            0.00%       1x12x195x195     1x12x195x195
/bert/encoder/layer.3/attention/self/MatMul_1                      MatMul                 29,203,200       0.01%       599,040         0.00%       0            0.00%       1x12x195x195     1x12x195x64
/backbone/backbone.0/layers.0/blocks.1/attn/proj/MatMul            MatMul                 628,604,928      0.12%       26,228,736      0.05%       9,216        0.01%       1392x49x96       1392x49x96
/bert/encoder/layer.3/attention/self/Transpose_3                   Transpose              0                0.00%       599,040         0.00%       0            0.00%       1x12x195x64      1x195x12x64
/backbone/backbone.0/layers.0/blocks.1/attn/proj/Add               Add                    6,547,968        0.00%       26,192,256      0.05%       96           0.00%       96               1392x49x96
/bert/encoder/layer.3/attention/output/dense/MatMul                MatMul                 115,015,680      0.02%       2,958,336       0.01%       589,824      0.34%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/output/dense/Add                   Add                    149,760          0.00%       602,112         0.00%       768          0.00%       768              1x195x768
/backbone/backbone.0/layers.0/blocks.1/Transpose_2                 Transpose              0                0.00%       26,191,872      0.05%       0            0.00%       1x29x48x7x7x96   1x29x7x48x7x96
/bert/encoder/layer.3/attention/output/Add                         Add                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/output/LayerNorm/ReduceMean        ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
/bert/encoder/layer.3/attention/output/LayerNorm/Sub               Sub                    149,760          0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/output/LayerNorm/Pow               Pow                    4,792,320        0.00%       599,040         0.00%       0            0.00%       1x195x768        1x195x768
/bert/encoder/layer.3/attention/output/LayerNorm/ReduceMean_1      ReduceMean             149,760          0.00%       780             0.00%       0            0.00%       1x195x768        1x195x1
